 | 20:11:57 | XXXXXXXXXXXXXXXXXXXX | PCCMPFSLUMP862   | P46V101      | 0000 | 0001 | 53 File not found
25/04/2018 | 21:10:50 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0005 | *****Usuário logado***** test01
25/04/2018 | 21:10:50 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0006 | 2/2//933311/test01//0
25/04/2018 | 21:10:50 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0007 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:10:50 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0008 | Trace - GFSalvar - Processou mfNormalizaPedido.
25/04/2018 | 21:10:50 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0009 | Trace - mfSalvarPedido - Processou GFSalvar.
25/04/2018 | 21:10:50 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:10:50 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | *****Usuário logado***** test01
25/04/2018 | 21:10:50 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | 2/2//933311/test01//0
25/04/2018 | 21:10:50 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:10:50 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0005 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:10:50 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0006 | *****Usuário logado***** test01
25/04/2018 | 21:10:50 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0007 | 2/2//933311/test01//0
25/04/2018 | 21:10:50 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0008 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:10:51 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0009 | Quantidade de normas : 0
25/04/2018 | 21:10:51 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0010 | VerNormas:True
25/04/2018 | 21:10:51 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0011 | VerNormas
25/04/2018 | 21:10:51 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0012 | Simony2 Item: 1 Total sinistro 0
25/04/2018 | 21:12:34 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:12:34 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | *****Usuário logado***** test01
25/04/2018 | 21:12:34 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | 2/2//933311/test01//0
25/04/2018 | 21:12:34 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:12:35 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0005 | *****Usuário logado***** test01
25/04/2018 | 21:12:35 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0006 | 2/2//933311/test01//0
25/04/2018 | 21:12:35 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0007 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:12:35 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0008 | Trace - GFSalvar - Processou mfNormalizaPedido.
25/04/2018 | 21:12:36 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0009 | Trace - mfSalvarPedido - Processou GFSalvar.
25/04/2018 | 21:12:41 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:12:41 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | *****Usuário logado***** test01
25/04/2018 | 21:12:41 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | 2/2//933311/test01//0
25/04/2018 | 21:12:41 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:12:41 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0005 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:12:41 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0006 | *****Usuário logado***** test01
25/04/2018 | 21:12:41 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0007 | 2/2//933311/test01//0
25/04/2018 | 21:12:41 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0008 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:12:41 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:12:41 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | *****Usuário logado***** test01
25/04/2018 | 21:12:41 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | 2/2//933311/test01//0
25/04/2018 | 21:12:41 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:12:42 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0005 | *****Usuário logado***** test01
25/04/2018 | 21:12:42 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0006 | 2/2//933311/test01//0
25/04/2018 | 21:12:42 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0007 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:12:42 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0008 | Trace - GFSalvar - Processou mfNormalizaPedido.
25/04/2018 | 21:12:42 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0009 | Trace - mfSalvarPedido - Processou GFSalvar.
25/04/2018 | 21:12:58 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:12:58 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | *****Usuário logado***** test01
25/04/2018 | 21:12:58 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | 2/2//933311/test01//0
25/04/2018 | 21:12:58 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:12:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0005 | *****Usuário logado***** test01
25/04/2018 | 21:12:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0006 | 2/2//933311/test01//0
25/04/2018 | 21:12:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0007 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:12:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0008 | Trace - GFSalvar - Processou mfNormalizaPedido.
25/04/2018 | 21:12:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0009 | Trace - mfSalvarPedido - Processou GFSalvar.
25/04/2018 | 21:12:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:12:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | *****Usuário logado***** test01
25/04/2018 | 21:12:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | 2/2//933311/test01//0
25/04/2018 | 21:12:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:12:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0005 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:12:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0006 | *****Usuário logado***** test01
25/04/2018 | 21:12:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0007 | 2/2//933311/test01//0
25/04/2018 | 21:12:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0008 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:12:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:12:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | *****Usuário logado***** test01
25/04/2018 | 21:12:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | 2/2//933311/test01//0
25/04/2018 | 21:12:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:13:00 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0005 | *****Usuário logado***** test01
25/04/2018 | 21:13:00 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0006 | 2/2//933311/test01//0
25/04/2018 | 21:13:00 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0007 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:13:00 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0008 | Trace - GFSalvar - Processou mfNormalizaPedido.
25/04/2018 | 21:13:00 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0009 | Trace - mfSalvarPedido - Processou GFSalvar.
25/04/2018 | 21:13:27 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:13:27 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | *****Usuário logado***** test01
25/04/2018 | 21:13:27 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | 2/2//933311/test01//0
25/04/2018 | 21:13:27 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:13:28 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0005 | *****Usuário logado***** test01
25/04/2018 | 21:13:28 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0006 | 2/2//933311/test01//0
25/04/2018 | 21:13:28 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0007 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:13:28 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0008 | Trace - GFSalvar - Processou mfNormalizaPedido.
25/04/2018 | 21:13:28 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0009 | Trace - mfSalvarPedido - Processou GFSalvar.
25/04/2018 | 21:13:28 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:13:28 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | *****Usuário logado***** test01
25/04/2018 | 21:13:28 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | 2/2//933311/test01//0
25/04/2018 | 21:13:28 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:13:28 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0005 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:13:28 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0006 | *****Usuário logado***** test01
25/04/2018 | 21:13:28 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0007 | 2/2//933311/test01//0
25/04/2018 | 21:13:28 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0008 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:13:29 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:13:29 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | *****Usuário logado***** test01
25/04/2018 | 21:13:29 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | 2/2//933311/test01//0
25/04/2018 | 21:13:29 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:13:29 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0005 | *****Usuário logado***** test01
25/04/2018 | 21:13:29 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0006 | 2/2//933311/test01//0
25/04/2018 | 21:13:29 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0007 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:13:29 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0008 | Trace - GFSalvar - Processou mfNormalizaPedido.
25/04/2018 | 21:13:29 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0009 | Trace - mfSalvarPedido - Processou GFSalvar.
25/04/2018 | 21:13:58 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:13:58 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | *****Usuário logado***** test01
25/04/2018 | 21:13:58 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | 2/2//933311/test01//0
25/04/2018 | 21:13:58 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:13:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0005 | *****Usuário logado***** test01
25/04/2018 | 21:13:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0006 | 2/2//933311/test01//0
25/04/2018 | 21:13:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0007 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:13:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0008 | Trace - GFSalvar - Processou mfNormalizaPedido.
25/04/2018 | 21:13:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0009 | Trace - mfSalvarPedido - Processou GFSalvar.
25/04/2018 | 21:13:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:13:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | *****Usuário logado***** test01
25/04/2018 | 21:13:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | 2/2//933311/test01//0
25/04/2018 | 21:13:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:13:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0005 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:13:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0006 | *****Usuário logado***** test01
25/04/2018 | 21:13:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0007 | 2/2//933311/test01//0
25/04/2018 | 21:13:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0008 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:13:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0009 | Quantidade de normas : 1
25/04/2018 | 21:13:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0010 | 1/1
25/04/2018 | 21:13:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0011 | Norma: 102.0.0.32
25/04/2018 | 21:14:00 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0012 | VerNormas:True
25/04/2018 | 21:14:00 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0013 | VerNormas
25/04/2018 | 21:14:00 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0014 | 10
25/04/2018 | 21:14:00 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0015 | Simony2 Item: 1 Total sinistro 0
25/04/2018 | 21:14:01 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:14:01 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | *****Usuário logado***** test01
25/04/2018 | 21:14:01 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | 2/2//933311/test01//0
25/04/2018 | 21:14:01 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:14:01 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0005 | *****Usuário logado***** test01
25/04/2018 | 21:14:01 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0006 | 2/2//933311/test01//0
25/04/2018 | 21:14:01 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0007 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:14:01 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0008 | Trace - GFSalvar - Processou mfNormalizaPedido.
25/04/2018 | 21:14:01 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0009 | Trace - mfSalvarPedido - Processou GFSalvar.
25/04/2018 | 21:14:19 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | *****Usuário logado***** test01
25/04/2018 | 21:14:19 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | 2/2//933311/test01//0
25/04/2018 | 21:14:19 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:14:22 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | AGE0002 - Processo concluído: cópia realizada para pedido 473866 (nosso número 01811576459158530665).
25/04/2018 | 21:14:22 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0005 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:14:22 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0006 | *****Usuário logado***** test01
25/04/2018 | 21:14:22 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0007 | 2/2//933311/test01//0
25/04/2018 | 21:14:22 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0008 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:14:34 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:14:34 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | *****Usuário logado***** test01
25/04/2018 | 21:14:34 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | 2/2//933311/test01//0
25/04/2018 | 21:14:34 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:14:35 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0005 | *****Usuário logado***** test01
25/04/2018 | 21:14:35 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0006 | 2/2//933311/test01//0
25/04/2018 | 21:14:35 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0007 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:14:35 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0008 | Trace - GFSalvar - Processou mfNormalizaPedido.
25/04/2018 | 21:14:35 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0009 | Trace - mfSalvarPedido - Processou GFSalvar.
25/04/2018 | 21:14:35 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:14:35 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | *****Usuário logado***** test01
25/04/2018 | 21:14:35 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | 2/2//933311/test01//0
25/04/2018 | 21:14:35 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:14:35 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0005 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:14:35 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0006 | *****Usuário logado***** test01
25/04/2018 | 21:14:35 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0007 | 2/2//933311/test01//0
25/04/2018 | 21:14:35 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0008 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:14:35 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:14:35 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | *****Usuário logado***** test01
25/04/2018 | 21:14:35 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | 2/2//933311/test01//0
25/04/2018 | 21:14:35 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:14:36 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0005 | *****Usuário logado***** test01
25/04/2018 | 21:14:36 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0006 | 2/2//933311/test01//0
25/04/2018 | 21:14:36 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0007 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:14:36 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0008 | Trace - GFSalvar - Processou mfNormalizaPedido.
25/04/2018 | 21:14:36 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0009 | Trace - mfSalvarPedido - Processou GFSalvar.
25/04/2018 | 21:14:44 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:14:44 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | *****Usuário logado***** test01
25/04/2018 | 21:14:44 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | 2/2//933311/test01//0
25/04/2018 | 21:14:44 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:14:44 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0005 | *****Usuário logado***** test01
25/04/2018 | 21:14:44 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0006 | 2/2//933311/test01//0
25/04/2018 | 21:14:44 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0007 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:14:44 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0008 | Trace - GFSalvar - Processou mfNormalizaPedido.
